trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.5, 'e': 0.8514774432500848}",35,1,-131.15006283959795,"{0: 23, 1: 6, 2: 1, 3: 2, 4: 2}",1
554,False,"{'a': 0.5, 'e': 0.8509526263673333}",20,0,-104.3675403114969,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
555,False,"{'a': 0.5, 'e': 0.8504269585320262}",25,0,-157.11757413714957,"{0: 18, 1: 1, 2: 0, 3: 3, 4: 3}",0
556,False,"{'a': 0.5, 'e': 0.8499004402698315}",35,0,-329.00822899844235,"{0: 17, 1: 4, 2: 5, 3: 4, 4: 5}",0
557,False,"{'a': 0.5, 'e': 0.8493730721072673}",25,0,-189.82994780714182,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
558,False,"{'a': 0.5, 'e': 0.8488448545717019}",20,9,-40.17281010624897,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.8483157881913526}",25,0,-186.894199425721,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
560,False,"{'a': 0.5, 'e': 0.8477858734952858}",30,5,-89.38499705299203,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",1
561,False,"{'a': 0.5, 'e': 0.8472551110134161}",30,0,-91.68239330404181,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
562,False,"{'a': 0.5, 'e': 0.846723501276506}",20,2,-35.241574694957144,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.8461910448161652}",20,0,-49.26716998976909,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
564,False,"{'a': 0.5, 'e': 0.8456577421648501}",25,0,-104.51352058850024,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
565,False,"{'a': 0.5, 'e': 0.8451235938558634}",20,0,-50.26551704517753,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
566,False,"{'a': 0.5, 'e': 0.8445886004233532}",20,0,-76.0689194716787,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
567,False,"{'a': 0.5, 'e': 0.844052762402313}",20,0,-117.16326459657981,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
568,False,"{'a': 0.5, 'e': 0.8435160803285806}",20,0,-93.2009627299896,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
569,False,"{'a': 0.5, 'e': 0.8429785547388383}",20,0,-82.94775245032511,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
570,False,"{'a': 0.5, 'e': 0.8424401861706114}",30,0,-178.29025740792625,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
571,False,"{'a': 0.5, 'e': 0.8419009751622687}",30,0,-50.38837277587567,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
572,False,"{'a': 0.5, 'e': 0.841360922253021}",20,8,-58.48624197381249,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
573,False,"{'a': 0.5, 'e': 0.840820027982921}",20,0,-139.69414421319578,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",1
574,False,"{'a': 0.5, 'e': 0.8402782928928632}",25,0,-162.80736868125643,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
575,False,"{'a': 0.5, 'e': 0.8397357175245823}",25,0,-101.03022440605353,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
576,False,"{'a': 0.5, 'e': 0.8391923024206541}",35,0,-141.6372870684531,"{0: 19, 1: 5, 2: 10, 3: 0, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.8386480481244933}",25,6,-35.49803469429439,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.8381029551803544}",30,0,-105.32006416105592,"{0: 20, 1: 4, 2: 2, 3: 4, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.8375570241333301}",30,7,-148.48140074934358,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 2}",1
580,False,"{'a': 0.5, 'e': 0.8370102555293514}",25,0,-52.394469098605114,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
581,False,"{'a': 0.5, 'e': 0.8364626499151869}",20,0,-23.30594234552986,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
582,False,"{'a': 0.5, 'e': 0.8359142078384423}",25,0,-113.17528097327798,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
583,False,"{'a': 0.5, 'e': 0.8353649298475594}",30,0,-159.78384918897623,"{0: 20, 1: 4, 2: 2, 3: 1, 4: 3}",0
584,False,"{'a': 0.5, 'e': 0.8348148164918164}",20,0,-106.00170511796556,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
585,False,"{'a': 0.5, 'e': 0.8342638683213264}",25,0,-75.73359209893447,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
586,False,"{'a': 0.5, 'e': 0.8337120858870376}",20,7,-17.353980319575882,"{0: 8, 1: 4, 2: 1, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.8331594697407324}",20,0,-114.28056164221131,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
588,False,"{'a': 0.5, 'e': 0.8326060204350269}",25,11,-28.913811848968198,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
589,False,"{'a': 0.5, 'e': 0.8320517385233703}",20,0,-111.0499336758774,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
590,False,"{'a': 0.5, 'e': 0.8314966245600446}",30,0,-66.39401694602338,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
591,False,"{'a': 0.5, 'e': 0.8309406791001634}",20,0,-146.92418390796337,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
592,False,"{'a': 0.5, 'e': 0.8303839026996727}",35,10,4.276899381192679,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.8298262959153483}",30,12,-58.608423443650295,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.8292678593047971}",20,14,-1.0062348039088824,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.8287085934264558}",25,0,-78.67132489751047,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.8281484988395901}",20,0,-167.44381471234487,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
597,False,"{'a': 0.5, 'e': 0.8275875761042946}",20,0,-45.6441940366282,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.8270258257814919}",25,11,-62.000142832964734,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
599,False,"{'a': 0.5, 'e': 0.8264632484329323}",30,7,-54.61946829091156,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 1}",1
600,False,"{'a': 0.5, 'e': 0.8258998446211931}",20,0,-158.92649123765324,"{0: 10, 1: 4, 2: 1, 3: 3, 4: 2}",0
601,False,"{'a': 0.5, 'e': 0.8253356149096783}",20,0,-52.60448294996721,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
602,False,"{'a': 0.5, 'e': 0.8247705598626173}",30,0,-119.61693024281757,"{0: 21, 1: 0, 2: 5, 3: 3, 4: 1}",0
603,False,"{'a': 0.5, 'e': 0.8242046800450651}",25,0,-78.9209383854107,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
604,False,"{'a': 0.5, 'e': 0.8236379760229016}",30,0,-146.4000565998582,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
605,False,"{'a': 0.5, 'e': 0.8230704483628307}",20,0,-171.1816152593429,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
606,False,"{'a': 0.5, 'e': 0.82250209763238}",25,12,-14.414077205231246,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.8219329243999003}",35,0,-183.0691215731122,"{0: 24, 1: 2, 2: 4, 3: 2, 4: 3}",0
608,False,"{'a': 0.5, 'e': 0.8213629292345646}",25,0,-117.67299416674734,"{0: 12, 1: 6, 2: 6, 3: 0, 4: 1}",0
609,False,"{'a': 0.5, 'e': 0.8207921127063681}",20,14,-3.685244968950771,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.8202204753861273}",20,0,-51.26929916396532,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
611,False,"{'a': 0.5, 'e': 0.8196480178454795}",25,6,-134.27660666287682,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 3}",1
612,False,"{'a': 0.5, 'e': 0.8190747406568822}",20,0,-60.699045000872005,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
613,False,"{'a': 0.5, 'e': 0.8185006443936125}",20,7,-103.5024407031767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 3}",1
614,False,"{'a': 0.5, 'e': 0.8179257296297665}",20,0,-26.11613506236073,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.8173499969402591}",25,17,-4.629045305588111,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.8167734469008229}",20,0,-183.1439080281356,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
617,False,"{'a': 0.5, 'e': 0.8161960800880078}",30,0,-111.87630581832207,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
618,False,"{'a': 0.5, 'e': 0.8156178970791806}",20,0,-85.6936784292058,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
619,False,"{'a': 0.5, 'e': 0.8150388984525244}",30,15,-30.403678209866218,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.8144590847870377}",30,21,6.03671651030843,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.8138784566625339}",20,0,-118.44009326530778,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
622,False,"{'a': 0.5, 'e': 0.8132970146596414}",20,0,-155.267951290118,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
623,False,"{'a': 0.5, 'e': 0.812714759359802}",25,0,-101.36417929464677,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
624,False,"{'a': 0.5, 'e': 0.812131691345271}",20,0,-24.861915323093477,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
625,False,"{'a': 0.5, 'e': 0.8115478111991162}",30,0,-260.6325847337864,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
626,False,"{'a': 0.5, 'e': 0.8109631195052179}",25,8,-130.51880096396837,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 2}",1
627,False,"{'a': 0.5, 'e': 0.8103776168482677}",30,0,-68.68409286244247,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.8097913038137682}",25,0,-51.707740420104386,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 0.8092041809880323}",25,0,-248.09985310704764,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 5}",0
630,False,"{'a': 0.5, 'e': 0.8086162489581828}",20,0,-136.4073370398804,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
631,False,"{'a': 0.5, 'e': 0.8080275083121519}",20,0,-55.920886601108364,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
632,False,"{'a': 0.5, 'e': 0.8074379596386799}",25,0,-144.6764207507123,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
633,False,"{'a': 0.5, 'e': 0.8068476035273155}",30,0,-18.134528426813052,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
634,False,"{'a': 0.5, 'e': 0.806256440568415}",20,0,-63.649837618523335,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.8056644713531409}",20,0,-92.83098793806258,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
636,False,"{'a': 0.5, 'e': 0.8050716964734628}",25,3,-91.85940123935174,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 1}",1
637,False,"{'a': 0.5, 'e': 0.8044781165221552}",35,11,-37.879789345761,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.8038837320927981}",20,0,-25.81953416952822,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
639,False,"{'a': 0.5, 'e': 0.8032885437797759}",20,0,-237.6577361381974,"{0: 9, 1: 2, 2: 2, 3: 3, 4: 4}",0
640,False,"{'a': 0.5, 'e': 0.8026925521782768}",30,11,-23.196566488084287,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.8020957578842927}",20,0,-8.802542713916225,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.5, 'e': 0.8014981614946173}",25,0,-109.39773506248153,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
643,False,"{'a': 0.5, 'e': 0.8008997636068472}",20,3,-17.633769586169905,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.8003005648193803}",30,0,-162.37646254059516,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",1
645,False,"{'a': 0.5, 'e': 0.7997005657314152}",25,0,-317.60838088815535,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 6}",0
646,False,"{'a': 0.5, 'e': 0.7990997669429512}",30,0,-123.85097697455754,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
647,False,"{'a': 0.5, 'e': 0.7984981690547867}",25,0,-72.78692375550142,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
648,False,"{'a': 0.5, 'e': 0.7978957726685196}",25,19,-2.7626913016101886,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.7972925783865465}",20,15,-34.12188424018257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
650,False,"{'a': 0.5, 'e': 0.7966885868120613}",25,0,-59.63501862795458,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
651,False,"{'a': 0.5, 'e': 0.7960837985490559}",20,0,-237.6346550124612,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 5}",0
652,False,"{'a': 0.5, 'e': 0.795478214202318}",20,0,-44.744756200380074,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
653,False,"{'a': 0.5, 'e': 0.7948718343774324}",20,0,-85.04446592416073,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
654,False,"{'a': 0.5, 'e': 0.7942646596807786}",25,0,-113.42697581694296,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
655,False,"{'a': 0.5, 'e': 0.7936566907195313}",20,0,-195.31918556088243,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 3}",0
656,False,"{'a': 0.5, 'e': 0.7930479281016595}",20,0,-11.258988604890323,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 0.7924383724359255}",25,20,5.942838584094467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.7918280243318853}",20,0,-64.99511798578419,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.7912168843998866}",25,0,-76.3717432395266,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
660,False,"{'a': 0.5, 'e': 0.7906049532510695}",25,0,-155.19812518658142,"{0: 13, 1: 6, 2: 2, 3: 2, 4: 2}",0
661,False,"{'a': 0.5, 'e': 0.7899922314973651}",20,0,-53.97122536304704,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
662,False,"{'a': 0.5, 'e': 0.789378719751495}",25,0,-55.60788796324142,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
663,False,"{'a': 0.5, 'e': 0.7887644186269709}",30,0,-137.59651441035044,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.7881493287380938}",25,0,-176.4064129200597,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
665,False,"{'a': 0.5, 'e': 0.7875334506999538}",30,6,-61.89438879678142,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
666,False,"{'a': 0.5, 'e': 0.7869167851284287}",25,0,-98.59875444163295,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
667,False,"{'a': 0.5, 'e': 0.7862993326401839}",30,0,-68.71374838672942,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
668,False,"{'a': 0.5, 'e': 0.7856810938526722}",25,0,-110.33387316318506,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
669,False,"{'a': 0.5, 'e': 0.785062069384132}",25,0,-24.427012825325207,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 0.7844422598535878}",25,0,-117.74553368819679,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
671,False,"{'a': 0.5, 'e': 0.7838216658808492}",35,18,-8.8685882987317,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.7832002880865101}",20,0,-87.05655303916095,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
673,False,"{'a': 0.5, 'e': 0.7825781270919481}",30,0,-64.58555824024317,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
674,False,"{'a': 0.5, 'e': 0.7819551835193241}",20,0,-16.604136236281626,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
675,False,"{'a': 0.5, 'e': 0.781331457991582}",25,0,-85.40111019809132,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
676,False,"{'a': 0.5, 'e': 0.7807069511324468}",25,1,-94.12432630534596,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.7800816635664256}",25,0,-19.739986832370615,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
678,False,"{'a': 0.5, 'e': 0.7794555959188059}",20,0,-26.750593226904076,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
679,False,"{'a': 0.5, 'e': 0.7788287488156552}",20,0,-71.95895610129483,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.7782011228838206}",25,17,-49.89665340491568,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
681,False,"{'a': 0.5, 'e': 0.7775727187509279}",25,0,-172.30450015043567,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
682,False,"{'a': 0.5, 'e': 0.7769435370453812}",35,0,-131.55106165394636,"{0: 22, 1: 5, 2: 6, 3: 0, 4: 2}",0
683,False,"{'a': 0.5, 'e': 0.7763135783963624}",30,0,-263.4770651885089,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 5}",0
684,False,"{'a': 0.5, 'e': 0.7756828434338298}",20,0,-55.50143322567494,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
685,False,"{'a': 0.5, 'e': 0.7750513327885183}",20,0,-26.073700470002592,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
686,False,"{'a': 0.5, 'e': 0.7744190470919388}",25,0,-96.3562030652871,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
687,False,"{'a': 0.5, 'e': 0.7737859869763766}",20,0,-102.07150131325524,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
688,False,"{'a': 0.5, 'e': 0.7731521530748919}",25,5,-43.9510244648147,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
689,False,"{'a': 0.5, 'e': 0.7725175460213186}",35,0,-152.1787714667053,"{0: 21, 1: 3, 2: 8, 3: 2, 4: 1}",0
690,False,"{'a': 0.5, 'e': 0.7718821664502636}",30,0,-99.9587518812072,"{0: 23, 1: 1, 2: 2, 3: 3, 4: 1}",0
691,False,"{'a': 0.5, 'e': 0.7712460149971065}",20,0,-42.11395762645476,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
692,False,"{'a': 0.5, 'e': 0.7706090922979988}",25,8,-93.33841314124726,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
693,False,"{'a': 0.5, 'e': 0.7699713989898629}",25,6,-37.55432807994538,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.7693329357103922}",30,0,-46.638808261468334,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
695,False,"{'a': 0.5, 'e': 0.7686937030980499}",20,0,-48.95632156814908,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
696,False,"{'a': 0.5, 'e': 0.7680537017920686}",30,0,-234.47307820507544,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 5}",0
697,False,"{'a': 0.5, 'e': 0.7674129324324493}",30,0,-169.79159246633057,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 3}",0
698,False,"{'a': 0.5, 'e': 0.7667713956599618}",25,0,-52.17126992156215,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.7661290921161423}",30,0,-72.80917186569,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
700,False,"{'a': 0.5, 'e': 0.7654860224432947}",20,0,-31.953417650050003,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.7648421872844884}",25,0,-105.58872142253105,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
702,False,"{'a': 0.5, 'e': 0.7641975872835586}",25,2,-79.50605421647612,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 1}",1
703,False,"{'a': 0.5, 'e': 0.7635522230851051}",25,0,-141.56867858389236,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
704,False,"{'a': 0.5, 'e': 0.7629060953344922}",25,12,-138.41464674457333,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 3}",1
705,False,"{'a': 0.5, 'e': 0.7622592046778476}",20,0,-68.989416501681,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
706,False,"{'a': 0.5, 'e': 0.7616115517620617}",20,9,-1.0793460939940824,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.7609631372347876}",20,13,0.15819304546521407,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.7603139617444397}",25,0,-124.94480680526311,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
709,False,"{'a': 0.5, 'e': 0.7596640259401933}",25,0,-70.48071383151809,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
710,False,"{'a': 0.5, 'e': 0.7590133304719844}",30,5,-91.98908308990264,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",1
711,False,"{'a': 0.5, 'e': 0.7583618759905082}",20,0,-40.36345115683749,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
712,False,"{'a': 0.5, 'e': 0.7577096631472192}",35,23,-51.067836688640114,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
713,False,"{'a': 0.5, 'e': 0.7570566925943303}",25,0,-51.378918663128694,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
714,False,"{'a': 0.5, 'e': 0.7564029649848117}",20,8,-44.29849039838016,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
715,False,"{'a': 0.5, 'e': 0.7557484809723913}",25,4,-108.30743394873438,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
716,False,"{'a': 0.5, 'e': 0.7550932412115529}",30,0,-143.73411847203914,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
717,False,"{'a': 0.5, 'e': 0.7544372463575362}",20,0,-111.8894368432489,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
718,False,"{'a': 0.5, 'e': 0.753780497066336}",20,12,-21.38320414144224,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.7531229939947015}",20,12,-6.9822978446038215,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.7524647378001358}",35,14,-90.27164582476831,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 2}",1
721,False,"{'a': 0.5, 'e': 0.751805729140895}",25,0,-131.8423176087382,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
722,False,"{'a': 0.5, 'e': 0.7511459686759877}",30,0,-183.04802277377317,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
723,False,"{'a': 0.5, 'e': 0.7504854570651743}",25,0,-189.40490810709485,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
724,False,"{'a': 0.5, 'e': 0.7498241949689665}",20,0,-46.23451636483937,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
725,False,"{'a': 0.5, 'e': 0.7491621830486261}",25,0,-113.87087861258618,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
726,False,"{'a': 0.5, 'e': 0.7484994219661651}",30,19,-15.692969278645496,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.7478359123843445}",25,0,-130.58403987104052,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
728,False,"{'a': 0.5, 'e': 0.7471716549666739}",20,0,-26.991173352235744,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
729,False,"{'a': 0.5, 'e': 0.7465066503774105}",25,0,-191.08647051418433,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
730,False,"{'a': 0.5, 'e': 0.745840899281559}",25,0,-111.64941789567563,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
731,False,"{'a': 0.5, 'e': 0.7451744023448704}",25,0,-24.117896729125654,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
732,False,"{'a': 0.5, 'e': 0.7445071602338416}",25,0,-108.7917936519415,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
733,False,"{'a': 0.5, 'e': 0.7438391736157144}",30,0,-52.04722210736573,"{0: 24, 1: 3, 2: 1, 3: 1, 4: 1}",0
734,False,"{'a': 0.5, 'e': 0.7431704431584757}",20,0,-39.33922437328047,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
735,False,"{'a': 0.5, 'e': 0.7425009695308558}",20,0,-194.26342047647907,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
736,False,"{'a': 0.5, 'e': 0.7418307534023283}",20,0,-100.74154297952381,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
